station,year,month,longitude,latitude,气温_2m_℃,最高气温_℃,最低气温_℃,气温日较差_℃,露点温度_℃,地表温度_℃,气压_kPa,风速_10m_ms,最大风速_10m_ms,风速_50m_ms,风向_10m_度,相对湿度_%,比湿_gkg,降水量_mm_day,短波辐射_全天空_kWhm2day,长波辐射_全天空_kWhm2day,光合有效辐射_kWhm2day,紫外线指数,总云量_%,蒸散发_mm_day,陆地蒸发_mm_day,根区土壤湿度_01,剖面土壤湿度_01,表层土壤湿度_01,短波辐射_晴空_kWhm2day,SPI_1m,SPI_3m,SPEI_1m,SPEI_3m,NDVI,K指数_℃,Showalter指数_℃,整层水汽通量_kg_ms,温度_℃_850hPa,温度_℃_500hPa,比湿_gkg_850hPa,比湿_gkg_700hPa,month_sin,month_cos,日期
Wuzhou,2010,8,111.28,23.47,27.42,32.67,21.49,6.88,24.56,27.45,99.25,2.18,5.73,3.36,126.7,85.1,19.6,4.36,19.28,36.84,9.06,2.02,68.52,5.83,4.96,0.84,0.82,0.86,24.59,-0.8883,0.3063,-0.7387,0.4932,0.0442,31.65,-13.67,0.016997,19.9,-3.43,12.425,7.829,-0.8660254037844385,-0.5000000000000004,2010-08-01
Wuzhou,2010,9,111.28,23.47,26.55,32.94,19.42,6.85,23.95,26.55,99.32,2.43,7.03,3.78,122.8,86.31,18.88,8.27,14.61,36.71,6.82,1.41,73.75,4.83,4.45,0.86,0.83,0.87,21.23,1.7357,0.2724,1.5873,0.3344,0.0203,31.54,-12.43,0.004968,19.47,-3.67,12.005,7.722,-1.0,-1.8369701987210297e-16,2010-09-01
Wuzhou,2010,10,111.28,23.47,21.02,30.67,6.63,9.34,17.27,21.02,99.85,3.71,7.59,5.72,33.1,80.16,12.95,0.87,13.62,33.38,6.21,1.2,63.02,4.62,4.15,0.8,0.78,0.81,18.71,-0.3419,0.1863,0.1609,0.6026,-0.0667,24.9,-4.84,0.02816,15.67,-4.46,10.129,6.776,-0.8660254037844386,0.5000000000000001,2010-10-01
Wuzhou,2010,11,111.28,23.47,17.63,28.12,7.53,13.58,11.4,17.58,100.21,2.95,6.09,4.61,31.7,69.32,8.51,0.1,13.11,30.13,5.71,0.94,47.61,2.13,2.26,0.63,0.63,0.62,15.56,-1.6827,0.2493,-0.9943,0.5542,0.0648,11.09,5.76,0.016381,12.65,-6.17,6.234,3.706,-0.5000000000000004,0.8660254037844384,2010-11-01
Wuzhou,2010,12,111.28,23.47,13.87,27.38,-4.93,13.53,6.66,13.91,100.14,3.39,10.32,4.93,34.1,65.67,6.64,1.49,10.24,28.96,4.46,0.72,52.14,0.44,1.35,0.59,0.59,0.57,14.19,0.6206,-0.9053,0.6117,-0.3601,-0.1786,6.98,10.1,0.012485,11.07,-5.92,5.14,3.528,-2.4492935982947064e-16,1.0,2010-12-01
Wuzhou,2011,1,111.28,23.47,7.61,28.45,-0.89,11.23,0.94,8.47,100.75,4.14,9.64,5.63,23.9,65.12,4.14,0.74,7.33,28.7,3.27,0.59,83.96,0.14,1.02,0.59,0.59,0.58,15.1,-0.5568,-0.9423,0.0289,-0.5252,0.0011,7.32,11.23,0.013345,6.79,-7.64,5.596,3.429,0.49999999999999994,0.8660254037844387,2011-01-01
Wuzhou,2011,2,111.28,23.47,15.19,29.52,2.54,12.09,9.84,16.04,100.12,3.04,7.15,4.32,58.4,72.91,7.99,1.95,8.69,32.02,3.94,0.78,82.63,0.32,1.3,0.59,0.59,0.58,17.47,0.1284,-0.3926,0.2014,0.0177,0.0228,12.0,4.13,0.012516,10.32,-8.18,6.984,3.146,0.8660254037844386,0.5000000000000001,2011-02-01
Wuzhou,2011,3,111.28,23.47,15.39,29.97,6.46,10.87,9.64,16.46,100.36,3.8,12.62,5.04,34.1,70.78,7.78,2.58,7.92,32.72,3.7,0.78,96.43,0.71,1.86,0.63,0.62,0.63,20.12,-0.6832,-1.1314,-0.3823,-0.2864,-0.0139,15.97,4.58,0.016653,10.54,-7.65,6.932,4.716,1.0,6.123233995736766e-17,2011-03-01
Wuzhou,2011,4,111.28,23.47,23.07,32.58,10.61,11.2,16.79,24.04,99.77,2.82,7.68,4.04,142.6,70.39,12.22,2.38,13.98,35.2,6.28,1.22,81.49,0.88,2.24,0.61,0.6,0.59,21.96,-1.535,-1.3679,-1.6225,-1.0107,0.0459,21.5,-2.57,0.011756,14.79,-5.93,8.941,5.073,0.8660254037844387,-0.4999999999999998,2011-04-01
Wuzhou,2011,5,111.28,23.47,24.39,33.23,13.29,9.38,20.53,24.64,99.33,2.94,9.3,4.26,111.6,80.36,15.51,8.48,15.11,35.41,7.05,1.51,71.23,4.59,4.67,0.74,0.72,0.78,25.18,-0.032,-1.3703,0.0902,-0.9131,0.0822,27.72,-10.46,0.016287,17.31,-4.58,11.711,6.576,0.49999999999999994,-0.8660254037844387,2011-05-01
Wuzhou,2011,6,111.28,23.47,27.57,33.5,22.34,7.02,24.7,27.65,98.87,3.07,10.61,4.71,151.6,85.17,19.82,9.93,15.9,37.29,7.55,1.71,85.39,5.54,4.94,0.75,0.73,0.8,25.44,0.1512,-0.6281,0.2681,-0.41,-0.158,33.02,-14.8,0.031915,19.94,-3.08,12.999,8.521,1.2246467991473532e-16,-1.0,2011-06-01
Wuzhou,2011,7,111.28,23.47,27.99,33.92,23.07,7.12,24.99,28.05,98.85,2.42,7.65,3.72,168.9,84.55,20.17,5.0,18.34,37.08,8.54,1.9,66.66,6.74,5.48,0.83,0.81,0.85,24.53,-0.3809,-0.1445,-0.4511,-0.0416,0.0304,31.23,-13.87,0.014281,20.21,-3.24,12.456,7.771,-0.4999999999999997,-0.8660254037844388,2011-07-01
Wuzhou,2011,8,111.28,23.47,28.03,35.39,22.21,8.54,23.84,28.34,99.06,2.27,5.75,3.52,167.3,79.48,18.81,1.89,20.13,36.68,9.33,2.05,62.28,6.5,4.87,0.7,0.69,0.71,24.41,-2.5955,-1.5418,-3.09,-1.2895,0.1152,29.84,-12.91,0.007887,20.04,-3.88,11.885,6.949,-0.8660254037844385,-0.5000000000000004,2011-08-01
Wuzhou,2011,9,111.28,23.47,27.33,36.39,16.28,10.55,21.23,28.13,99.25,3.5,14.66,5.04,54.3,71.65,16.27,3.14,16.45,36.09,7.56,1.51,58.64,1.84,3.2,0.6,0.6,0.59,21.25,-0.8059,-2.0494,-0.8,-1.7198,0.125,32.19,-13.32,0.031109,18.84,-3.59,12.645,8.157,-1.0,-1.8369701987210297e-16,2011-09-01
Wuzhou,2011,10,111.28,23.47,22.3,32.58,13.92,10.28,17.71,22.55,99.92,3.27,9.26,4.82,42.6,76.78,12.94,3.99,12.25,34.52,5.62,1.08,64.4,3.32,3.3,0.65,0.64,0.66,18.4,1.2553,-1.3469,1.3119,-1.2249,0.021600000000000008,25.72,-5.71,0.025258,15.54,-5.32,10.183,6.656,-0.8660254037844386,0.5000000000000001,2011-10-01
Wuzhou,2011,11,111.28,23.47,20.66,31.41,9.7,11.92,15.24,20.96,100.07,3.0,8.93,4.6,44.1,73.45,11.07,1.95,12.58,32.46,5.69,0.99,50.24,1.6,2.28,0.62,0.61,0.61,16.21,0.18,0.2323,-0.3206,0.1591,-0.0818,23.19,-2.64,0.023335,14.45,-7.59,8.422,5.394,-0.5000000000000004,0.8660254037844384,2011-11-01
Wuzhou,2011,12,111.28,23.47,11.72,25.51,0.65,13.78,2.64,12.16,100.69,4.13,8.85,6.0,28.0,56.92,4.79,0.11,10.94,27.93,4.69,0.73,50.68,0.11,1.0,0.56,0.56,0.53,14.11,-1.2148,0.444,-0.414,0.4736,-0.0558,6.18,12.54,0.01411,9.59,-5.3,4.943,3.99,-2.4492935982947064e-16,1.0,2011-12-01
Wuzhou,2012,1,111.28,23.47,10.05,27.76,-0.46,9.86,6.06,10.74,100.5,3.38,7.84,4.69,31.6,77.66,6.02,3.22,5.21,30.54,2.43,0.52,95.3,0.24,1.09,0.61,0.6,0.61,14.69,0.8477,0.1151,0.9429,0.1591,0.0533,11.61,6.99,0.018275,9.3,-6.5,6.887,3.803,0.49999999999999994,0.8660254037844387,2012-01-01
Wuzhou,2012,2,111.28,23.47,13.57,30.01,3.73,11.56,8.75,14.46,100.17,3.7,9.25,4.94,42.8,74.5,7.5,1.84,6.8,32.23,3.16,0.65,92.85,0.47,1.51,0.63,0.62,0.62,17.26,0.1012,0.0683,0.2952,0.4527,0.0326,13.96,2.4,0.018016,11.15,-6.77,7.97,3.561,0.8660254037844386,0.5000000000000001,2012-02-01
Wuzhou,2012,3,111.28,23.47,18.61,29.82,6.52,10.48,14.67,19.13,99.95,3.44,11.06,4.87,84.4,79.56,10.97,3.6,9.34,33.98,4.25,0.85,90.21,1.73,2.74,0.71,0.7,0.74,19.27,-0.0761,0.2851,-0.2176,0.5686,0.0395,22.89,-2.84,0.020462,13.86,-6.96,8.996,5.379,1.0,6.123233995736766e-17,2012-03-01
Wuzhou,2012,4,111.28,23.47,23.43,33.03,13.38,9.34,20.24,23.65,99.43,3.45,10.06,5.15,153.5,83.39,15.27,9.59,12.59,35.79,5.85,1.18,84.28,2.54,3.86,0.77,0.75,0.81,22.39,1.3356,0.7819,1.2489,0.8243,-0.0173,29.31,-11.78,0.029794,17.2,-6.47,11.524,5.995,0.8660254037844387,-0.4999999999999998,2012-04-01
Wuzhou,2012,5,111.28,23.47,26.48,33.69,19.89,6.9,23.82,26.59,99.12,2.87,7.24,4.38,131.0,86.08,18.78,7.13,14.38,37.05,6.82,1.44,81.87,3.45,4.52,0.85,0.82,0.87,24.46,-0.6398,0.4497,-0.7481,0.1687,0.0368,33.65,-14.22,0.021159,19.42,-3.85,12.667,8.589,0.49999999999999994,-0.8660254037844387,2012-05-01
Wuzhou,2012,6,111.28,23.47,27.15,33.91,21.44,6.57,24.75,27.18,98.63,3.1,9.38,4.72,135.8,87.27,19.96,9.09,13.69,37.57,6.54,1.44,89.73,4.2,4.96,0.88,0.85,0.89,24.41,-0.1271,0.3232,0.0968,0.2829,0.0638,35.35,-16.83,0.019487,19.72,-2.49,14.127,9.849,1.2246467991473532e-16,-1.0,2012-06-01
Wuzhou,2012,7,111.28,23.47,27.6,33.43,22.8,6.82,24.93,27.62,98.84,2.82,10.365,4.32,157.6,86.07,20.1,5.82,18.3,36.93,8.68,1.98,75.29,5.83,5.33,0.86,0.83,0.87,26.38,0.0587,-0.4214,0.0415,-0.36,0.005,32.42,-14.7,0.025025,19.84,-3.42,12.862,8.212,-0.4999999999999997,-0.8660254037844388,2012-07-01
Wuzhou,2012,8,111.28,23.47,27.96,34.18,22.01,7.15,24.7,27.91,98.82,2.35,11.35,3.6,57.1,83.22,19.84,4.62,17.28,36.97,8.03,1.73,72.94,6.38,5.18,0.83,0.81,0.85,23.51,-0.7537,-0.7048,-0.7387,-0.4934,-0.0772,31.98,-13.88,0.00449,20.13,-3.09,12.553,8.009,-0.8660254037844385,-0.5000000000000004,2012-08-01
Wuzhou,2012,9,111.28,23.47,25.47,32.58,15.42,8.76,21.12,25.55,99.54,2.63,8.17,4.05,49.3,78.32,16.14,2.83,15.64,35.62,7.23,1.49,68.15,5.91,4.72,0.72,0.7,0.73,21.67,-1.0338,-0.9775,-0.5022,-0.6483,-0.1238,28.47,-8.87,0.016293,17.81,-3.97,11.115,7.418,-1.0,-1.8369701987210297e-16,2012-09-01
Wuzhou,2012,10,111.28,23.47,24.42,34.15,12.16,12.03,17.19,25.02,99.89,2.71,9.24,4.15,49.9,67.18,12.47,2.97,14.83,33.63,6.55,1.18,35.05,1.59,2.33,0.59,0.59,0.55,17.9,0.8774,-0.7993,0.6548,-0.4376,0.0418,20.87,-3.08,0.018763,15.82,-4.26,9.431,5.324,-0.8660254037844386,0.5000000000000001,2012-10-01
Wuzhou,2012,11,111.28,23.47,18.51,29.46,7.61,10.25,14.92,18.65,100.03,3.13,9.51,4.66,67.0,80.97,11.02,5.18,8.47,33.46,3.92,0.78,84.54,2.49,2.69,0.68,0.67,0.71,15.78,1.2278,0.7647,1.4957,0.782,-0.0229,26.34,-6.17,0.022763,14.73,-6.79,10.091,5.941,-0.5000000000000004,0.8660254037844384,2012-11-01
Wuzhou,2012,12,111.28,23.47,12.86,26.2,-2.36,10.51,9.21,13.07,100.37,3.73,10.69,5.4,41.9,79.84,7.82,2.0,8.07,30.46,3.64,0.68,72.26,1.71,2.29,0.75,0.73,0.78,14.14,0.934,1.4204,0.9495,1.3041,-0.0796,16.38,3.46,0.017852,11.45,-6.65,7.458,4.284,-2.4492935982947064e-16,1.0,2012-12-01
Wuzhou,2013,1,111.28,23.47,11.47,24.52,1.49,10.11,7.66,11.66,100.56,3.0,7.22,4.37,38.2,78.62,6.79,0.54,7.8,30.62,3.5,0.68,84.38,1.02,1.57,0.7,0.69,0.72,14.76,-0.7865,0.6989,-0.3826,0.7402,-0.1363,8.0,8.81,0.011935,9.15,-6.25,6.286,3.191,0.49999999999999994,0.8660254037844387,2013-01-01
Wuzhou,2013,2,111.28,23.47,17.22,29.68,4.35,11.21,12.96,18.01,100.24,3.28,9.17,4.52,72.1,77.39,9.83,0.78,8.04,33.37,3.78,0.87,89.99,0.94,1.84,0.64,0.64,0.64,18.21,-0.8184,-0.7703,-0.898,-0.5246,0.0268,15.9,-0.46,0.01767,12.76,-6.22,8.756,3.989,0.8660254037844386,0.5000000000000001,2013-02-01
Wuzhou,2013,3,111.28,23.47,20.95,32.17,5.78,11.79,15.08,21.72,99.89,3.46,10.93,4.88,107.6,71.91,11.2,6.89,11.04,34.04,4.94,0.94,74.41,0.49,1.95,0.61,0.61,0.62,18.91,1.3183,0.1416,1.3426,0.0744,0.0219,23.79,-4.27,0.017111,14.92,-7.96,8.755,4.804,1.0,6.123233995736766e-17,2013-03-01
Wuzhou,2013,4,111.28,23.47,21.57,31.7,9.51,9.17,18.62,21.92,99.58,3.4,10.09,4.96,122.1,84.22,13.97,6.55,10.6,35.26,4.97,1.06,89.54,2.22,3.81,0.82,0.8,0.85,21.57,0.4157,0.6376,0.5889,0.5288,0.1187,28.8,-9.18,0.024551,15.7,-6.37,11.109,6.566,0.8660254037844387,-0.4999999999999998,2013-04-01
Wuzhou,2013,5,111.28,23.47,25.55,33.01,16.08,7.73,22.95,25.74,99.21,2.76,7.51,4.17,164.7,86.23,17.94,8.94,13.88,36.69,6.63,1.46,85.88,3.18,4.68,0.89,0.86,0.89,25.06,0.1601,0.9515,0.0736,0.8885,0.0294,32.93,-13.61,0.030213,18.83,-4.63,12.347,7.968,0.49999999999999994,-0.8660254037844387,2013-05-01
Wuzhou,2013,6,111.28,23.47,27.11,33.31,16.58,7.46,24.41,27.17,98.92,3.13,7.44,4.81,156.8,85.86,19.55,6.33,17.65,36.84,8.37,1.89,76.2,5.27,5.78,0.89,0.86,0.89,26.46,-1.1869,-0.4166,-0.9719,-0.1764,-0.0381,31.49,-14.26,0.024816,19.54,-3.21,12.889,7.987,1.2246467991473532e-16,-1.0,2013-06-01
Wuzhou,2013,7,111.28,23.47,27.36,32.87,23.03,7.2,24.63,27.47,99.04,3.03,10.79,4.68,149.9,85.82,19.69,6.02,17.79,36.81,8.49,1.95,73.29,6.58,5.55,0.79,0.77,0.82,26.55,0.1595,-0.5619,0.1982,-0.3747,-0.144,32.1,-13.37,0.031421,19.36,-3.84,12.357,8.134,-0.4999999999999997,-0.8660254037844388,2013-07-01
Wuzhou,2013,8,111.28,23.47,27.55,33.27,23.16,6.31,24.91,27.46,98.82,3.46,10.524999999999999,5.07,134.7,86.25,20.08,13.06,16.52,36.86,7.83,1.74,72.88,4.94,4.78,0.85,0.83,0.87,24.98,2.1586,0.8753,2.158,0.9117,-0.0472,32.98,-15.42,0.020688,20.14,-3.48,13.003,8.162,-0.8660254037844385,-0.5000000000000004,2013-08-01
Wuzhou,2013,9,111.28,23.47,25.83,32.22,16.44,7.61,22.89,25.78,99.33,2.72,10.26,4.08,42.5,84.45,17.79,6.56,16.06,36.12,7.47,1.53,63.35,4.88,5.12,0.93,0.9,0.91,21.92,1.0488,1.9275,1.0958,2.0055,-0.1137,30.89,-12.89,0.028223,18.9,-3.92,12.315,7.442,-1.0,-1.8369701987210297e-16,2013-09-01
Wuzhou,2013,10,111.28,23.47,21.66,31.01,9.99,10.21,16.93,21.44,99.96,2.93,7.22,4.63,31.6,75.83,12.39,0.04,15.5,32.83,6.92,1.25,42.93,5.02,4.06,0.76,0.74,0.77,18.24,-2.1342,1.8908,-0.5523,1.6308,-0.1802,20.52,-0.4,0.021611,15.21,-5.05,8.246,5.672,-0.8660254037844386,0.5000000000000001,2013-10-01
Wuzhou,2013,11,111.28,23.47,17.79,31.65,3.57,10.25,13.19,17.73,100.26,3.46,9.91,5.22,43.7,76.21,9.87,4.69,10.95,31.78,4.96,0.88,66.08,2.66,2.79,0.7,0.69,0.72,16.22,1.1038,0.8214,1.3532,1.044,-0.08895,21.89,1.71,0.021717,13.45,-6.05,7.651,6.137,-0.5000000000000004,0.8660254037844384,2013-11-01
Wuzhou,2013,12,111.28,23.47,9.89,28.634999999999998,-0.78,12.17,4.51,9.45,100.53,3.51,8.09,5.44,25.8,71.65,5.44,4.21,11.05,26.16,4.61,0.66,36.63,1.45,2.17,0.76,0.74,0.78,13.62,1.8981,1.1601,1.8497,1.3393,0.0023,-1.19,14.66,0.013306,7.58,-6.54,4.301,2.656,-2.4492935982947064e-16,1.0,2013-12-01
Wuzhou,2014,1,111.28,23.47,12.47,25.62,-0.14,12.59,7.1,12.02,100.57,3.03,7.87,4.59,48.8,72.18,6.62,0.05,12.06,27.63,5.09,0.81,40.49,1.51,2.03,0.73,0.71,0.74,14.85,-2.093,0.9624,-3.09,1.0415,-0.0258,-3.68,12.66,0.00793,8.12,-7.51,4.528,1.835,0.49999999999999994,0.8660254037844387,2014-01-01
Wuzhou,2014,2,111.28,23.47,12.89,27.19,-2.05,11.13,8.59,13.49,100.23,3.59,8.43,5.0,49.8,76.78,7.63,1.53,7.93,31.07,3.61,0.73,83.46,0.78,1.67,0.66,0.65,0.67,17.79,-0.1483,0.2972,0.1637,0.624,-0.0616,10.42,7.62,0.013785,9.67,-6.27,6.572,3.427,0.8660254037844386,0.5000000000000001,2014-02-01
Wuzhou,2014,3,111.28,23.47,18.54,31.06,8.7,10.34,14.63,19.3,100.07,3.47,10.03,4.78,79.7,79.37,10.81,5.53,8.13,34.02,3.79,0.77,92.38,1.02,2.24,0.66,0.65,0.68,19.01,0.8105,-0.301,0.8895,0.0854,0.0462,25.22,-5.23,0.021843,13.65,-8.58,9.4,5.213,1.0,6.123233995736766e-17,2014-03-01
Wuzhou,2014,4,111.28,23.47,23.02,31.05,15.94,8.04,20.18,23.38,99.68,3.03,6.51,4.54,121.3,84.89,15.04,6.32,10.22,36.01,4.72,0.94,91.33,2.35,3.57,0.81,0.78,0.83,20.65,0.3355,0.4349,0.3509,0.5107,0.0268,29.97,-10.14,0.021187,16.15,-5.91,11.505,6.907,0.8660254037844387,-0.4999999999999998,2014-04-01
Wuzhou,2014,5,111.28,23.47,25.55,32.78,15.21,7.22,23.39,25.64,99.26,3.01,9.12,4.57,164.8,88.28,18.46,11.16,12.75,36.99,6.12,1.32,92.75,2.41,4.39,0.92,0.89,0.92,24.75,1.0055,1.0935,0.899,1.1428,-0.1702,34.57,-14.84,0.033474,19.11,-4.54,12.762,8.507,0.49999999999999994,-0.8660254037844387,2014-05-01
Wuzhou,2014,6,111.28,23.47,28.06,33.78,23.24,6.19,25.41,28.03,98.77,2.25,5.49,3.49,158.5,86.22,20.72,7.61,16.36,37.47,7.7,1.67,81.61,3.99,4.8,0.93,0.9,0.92,24.79,-0.6628,0.2179,-0.581,0.2132,-0.1529,34.44,-17.02,0.015025,20.57,-2.48,13.862,9.216,1.2246467991473532e-16,-1.0,2014-06-01
Wuzhou,2014,7,111.28,23.47,28.38,33.37,24.02,6.48,25.66,28.35,98.93,2.32,9.79,3.59,162.4,85.81,20.98,6.99,18.94,37.14,8.95,2.05,74.78,4.96,4.98,0.92,0.9,0.91,25.84,0.6193,0.3294,0.4173,0.2008,0.0588,32.42,-15.55,0.019169,20.83,-3.14,12.915,8.045,-0.4999999999999997,-0.8660254037844388,2014-07-01
Wuzhou,2014,8,111.28,23.47,27.75,32.91,22.57,6.37,25.13,27.77,99.07,2.15,6.14,3.35,183.2,86.2,20.31,8.15,17.31,37.08,8.14,1.83,81.09,4.74,4.75,0.91,0.88,0.91,24.26,0.7079,0.1951,0.7628,0.0854,-0.0532,33.14,-14.75,0.016562,20.26,-3.39,12.725,8.281,-0.8660254037844385,-0.5000000000000004,2014-08-01
Wuzhou,2014,9,111.28,23.47,27.17,32.92,19.08,7.52,23.83,27.17,99.29,2.62,14.25,4.03,79.5,82.77,18.8,2.73,17.94,36.35,8.34,1.76,56.84,6.49,5.13,0.82,0.8,0.84,22.6,-1.1111,0.2672,-1.0114,0.1718,-0.0995,30.26,-12.48,0.012358,19.15,-3.44,12.2468,7.4703,-1.0,-1.8369701987210297e-16,2014-09-01
Wuzhou,2014,10,111.28,23.47,24.07,33.11,15.56,10.58,18.43,24.16,99.93,2.57,6.59,3.98,55.7,72.48,13.48,0.7,15.73,33.75,7.02,1.29,44.38,4.03,3.45,0.66,0.65,0.65,18.41,-0.5139,-0.3846,-0.679,-0.2057,0.0203,19.25,-4.22,0.017705,15.77,-4.7,9.7371,4.5402,-0.8660254037844386,0.5000000000000001,2014-10-01
Wuzhou,2014,11,111.28,23.47,19.47,33.0,10.04,10.57,14.79,19.87,100.18,3.07,9.84,4.61,44.4,76.3,10.76,2.63,10.02,32.86,4.55,0.79,63.74,1.51,2.1,0.63,0.62,0.63,15.36,0.4642,-0.8532,0.208,-0.8857,-0.0104,23.65,-2.31,0.018445,13.62,-5.31,9.5584,5.7733,-0.5000000000000004,0.8660254037844384,2014-11-01
Wuzhou,2014,12,111.28,23.47,11.78,23.82,1.35,11.6,4.37,11.75,100.72,3.63,9.81,5.33,33.2,64.19,5.44,1.71,10.0,28.06,4.38,0.69,59.14,0.53,1.45,0.61,0.61,0.6,14.31,0.7632,0.1244,0.8707,0.0961,0.018,9.77,10.01,0.015911,9.55,-5.42,5.9719,4.3544,-2.4492935982947064e-16,1.0,2014-12-01
Wuzhou,2015,1,111.28,23.47,13.35,26.49,2.73,12.4,7.81,13.43,100.56,3.28,7.13,4.92,47.8,71.72,6.88,2.23,10.89,28.7,4.76,0.77,54.45,0.93,1.61,0.64,0.63,0.64,15.15,0.4322,0.4495,0.4982,0.4454,-0.1174,0.36,11.12,0.010558,8.7,-7.52,4.9488,2.3938,0.49999999999999994,0.8660254037844387,2015-01-01
Wuzhou,2015,2,111.28,23.47,17.27,32.31,3.25,12.1,11.71,18.0,100.26,3.13,10.47,4.64,101.9,72.41,9.2,0.76,9.34,32.09,4.17,0.8,79.7,0.54,1.65,0.61,0.61,0.59,16.56,-0.8418,-0.1077,-0.9297,0.0192,-0.0105,17.36,1.82,0.014994,10.67,-8.97,7.4838,3.5118,0.8660254037844386,0.5000000000000001,2015-02-01
Wuzhou,2015,3,111.28,23.47,20.34,34.73,8.3,11.19,15.4,21.51,100.07,3.59,9.1,4.91,103.3,75.27,11.32,1.34,7.84,34.63,3.67,0.75,93.89,0.3,1.64,0.59,0.59,0.57,19.12,-1.7133,-1.5641,-1.5077,-1.839,0.0761,24.52,-5.36,0.022844,14.2,-6.76,9.9829,5.336,1.0,6.123233995736766e-17,2015-03-01
Wuzhou,2015,4,111.28,23.47,23.88,37.64,11.18,12.66,16.2,25.14,99.74,3.77,10.28,5.28,114.5,65.45,12.0,1.73,15.56,34.18,7.03,1.35,67.55,0.21,1.97,0.56,0.56,0.54,22.55,-2.0382,-2.6622,-2.8048,-2.278,0.0428,26.34,-7.67,0.016566,16.28,-6.56,10.1825,5.6601,0.8660254037844387,-0.4999999999999998,2015-04-01
Wuzhou,2015,5,111.28,23.47,26.67,35.41,16.85,7.48,23.93,26.91,99.14,3.08,9.24,4.69,165.1,85.98,18.99,14.89,12.79,37.27,6.14,1.31,89.55,2.38,3.77,0.78,0.76,0.82,24.37,2.2066,-0.076,2.1168,-0.4877,0.0291,35.25,-16.89,0.041084,19.66,-3.81,13.653,8.7116,0.49999999999999994,-0.8660254037844387,2015-05-01
Wuzhou,2015,6,111.28,23.47,27.91,33.35,23.21,6.51,25.6,27.84,99.02,3.13,6.47,4.9,172.8,87.83,20.89,5.99,17.23,37.32,8.22,1.8,78.44,4.42,5.41,0.93,0.9,0.91,26.09,-1.3382,-0.2227,-1.5148,-0.3194,-0.0182,31.88,-14.85,0.039611,20.5,-2.93,12.8564,8.0246,1.2246467991473532e-16,-1.0,2015-06-01
Wuzhou,2015,7,111.28,23.47,27.28,34.39,19.62,6.86,24.66,27.31,98.83,3.19,8.94,4.9,154.6,86.26,19.86,7.63,16.28,37.2,7.72,1.76,86.25,5.94,5.22,0.82,0.8,0.85,25.28,0.9,0.8412,1.0486,0.6703,-0.0693,33.71,-15.65,0.018013,19.71,-2.92,13.4916,8.9178,-0.4999999999999997,-0.8660254037844388,2015-07-01
Wuzhou,2015,8,111.28,23.47,27.78,34.2,21.67,7.55,24.21,27.82,99.06,2.22,5.25,3.44,122.75,81.93,19.24,3.95,18.13,36.8,8.47,1.85,76.12,6.71,5.11,0.76,0.75,0.79,24.16,-1.1124,-1.2639,-1.0739,-0.9837,-0.0671,30.64,-13.6,0.010837,20.22,-3.37,12.2948,7.3597,-0.8660254037844385,-0.5000000000000004,2015-08-01
Wuzhou,2015,9,111.28,23.47,26.65,32.24,20.11,7.7,23.76,26.74,99.44,2.58,6.3,3.97,90.9,84.85,18.66,6.09,14.51,36.93,6.81,1.44,78.83,6.1,5.07,0.79,0.78,0.82,21.82,0.8401,0.191,0.7784,0.2775,-0.10600000000000001,31.82,-12.68,0.007823,19.05,-3.54,12.3252,8.3078,-1.0,-1.8369701987210297e-16,2015-09-01
Wuzhou,2015,10,111.28,23.47,23.31,31.83,14.95,9.21,19.16,23.0,99.92,3.13,13.49,4.64,50.3,78.76,14.18,5.99,14.04,34.14,6.45,1.26,62.27,5.05,4.3,0.76,0.75,0.79,19.12,1.8495,0.9524,1.8142,0.9217,-0.1449,24.84,-4.84,0.01734,16.19,-4.23,10.0169,6.6314,-0.8660254037844386,0.5000000000000001,2015-10-01
Wuzhou,2015,11,111.28,23.47,19.59,29.4,5.83,9.2,16.75,19.78,100.22,2.94,8.18,4.45,66.7,84.51,12.47,4.27,9.9,33.51,4.6,0.88,78.01,3.1,2.99,0.74,0.73,0.77,16.12,0.9909,2.0489,0.9854,1.8425,-0.009,23.22,-4.18,0.020416,14.92,-6.19,9.4424,5.3596,-0.5000000000000004,0.8660254037844384,2015-11-01
Wuzhou,2015,12,111.28,23.47,12.8,24.85,2.07,8.76,9.99,12.95,100.62,3.39,8.86,4.94,31.7,84.0,7.94,4.43,6.57,30.86,3.0,0.52,86.25,1.16,2.09,0.79,0.77,0.82,13.79,1.9749,2.267,1.8268,2.1352,-0.0281,20.25,1.79,0.019252,10.95,-6.92,8.2463,5.2686,-2.4492935982947064e-16,1.0,2015-12-01
Wuzhou,2016,1,111.28,23.47,11.85,24.47,-3.19,8.99,9.27,11.98,100.54,3.48,9.6,4.96,42.4,84.95,7.69,9.65,6.75,30.39,3.13,0.59,88.04,0.81,2.14,0.87,0.84,0.88,15.44,2.489,2.4435,2.1565,2.3185,-0.0435,21.61,1.47,0.021764,10.2,-9.22,7.7111,5.0035,0.49999999999999994,0.8660254037844387,2016-01-01
