station,longitude,latitude,year,month,date,月降水量_mm,月PET_mm,SPI_1m,SPI_3m,SPI_6m,SPI_12m,SPEI_1m,SPEI_3m,SPEI_6m,SPEI_12m
Nanning,108.37,22.82,2020,1,2020-01,55.49,32.97,0.4774,-0.6218,-0.6472,0.4416,0.0226,-1.0947,-0.7945,0.2097
Nanning,108.37,22.82,2020,2,2020-02,66.41,38.45,0.9797,0.3188,-0.9787,0.4477,0.7175,-0.1354,-1.0358,0.2012
Nanning,108.37,22.82,2020,3,2020-03,159.03,72.27,2.0285,1.8308,0.5457,0.6712,1.7335,1.3423,0.0957,0.3286
Nanning,108.37,22.82,2020,4,2020-04,126.3,67.56,1.1419,2.2138,1.2568,0.7928,1.7814,1.9888,1.1549,0.7836
Nanning,108.37,22.82,2020,5,2020-05,169.57,157.44,0.0012,1.1821,0.9861,0.6011,0.2744,1.1838,0.9486,0.5035
Nanning,108.37,22.82,2020,6,2020-06,218.7,173.22,-0.4351,0.0458,0.7493,0.317,-0.2588,0.4568,0.7764,0.2784
Nanning,108.37,22.82,2020,7,2020-07,83.39,184.68,-2.1828,-1.3257,-0.0803,-0.4307,-1.7305,-1.7861,0.1559,-0.484
Nanning,108.37,22.82,2020,8,2020-08,253.58,161.73,0.4837,-1.0983,-0.0501,-0.5018,0.3926,-1.1186,0.2245,-0.4561
Nanning,108.37,22.82,2020,9,2020-09,174.6,134.84,0.6229,-0.5851,-0.3841,-0.107,0.4989,-0.6629,-0.0611,-0.0245
Nanning,108.37,22.82,2020,10,2020-10,230.02,70.39,1.8498,1.528,0.1427,0.5604,1.8596,1.8163,0.4332,0.6414
Nanning,108.37,22.82,2020,11,2020-11,7.5,47.83,-1.5414,1.2473,-0.035,0.5205,-1.1429,1.3426,0.0265,0.594
Nanning,108.37,22.82,2020,12,2020-12,5.27,16.73,-1.1268,0.9779,0.0672,0.5701,-0.2883,1.092,0.1568,0.6749
Nanning,108.37,22.82,2021,1,2021-01,2.79,18.89,-1.8629,-2.6185,0.6817,0.6861,-1.4374,-3.09,0.6953,0.7914
Nanning,108.37,22.82,2021,2,2021-02,70.0,46.56,1.0585,-0.6998,0.7778,0.7305,0.621,-0.733,0.6914,0.8185
Nanning,108.37,22.82,2021,3,2021-03,26.04,82.96,-1.1004,-0.8018,0.3079,-0.1017,-2.2467,-1.2257,0.1492,-0.0329
Nanning,108.37,22.82,2021,4,2021-04,141.0,112.79,1.4405,0.8479,-0.722,-0.0278,1.2123,0.4328,-0.9406,-0.0957
Nanning,108.37,22.82,2021,5,2021-05,130.82,165.75,-0.5539,-0.1939,-0.4385,-0.2539,-0.4667,-0.26,-0.5712,-0.4097
Nanning,108.37,22.82,2021,6,2021-06,224.7,174.6,-0.3444,-0.0861,-0.3489,-0.1965,-0.1775,-0.0133,-0.498,-0.3021
Nanning,108.37,22.82,2021,7,2021-07,201.19,188.82,-0.167,-0.6547,-0.2643,0.2394,-0.476,-0.8241,-0.556,0.0728
Nanning,108.37,22.82,2021,8,2021-08,166.47,171.92,-0.7605,-0.7934,-0.6943,-0.1248,-0.9012,-0.9438,-1.2097,-0.2385
Nanning,108.37,22.82,2021,9,2021-09,140.7,149.45,0.117,-0.6128,-0.4975,-0.2976,-0.3239,-0.8837,-0.8712,-0.4703
Nanning,108.37,22.82,2021,10,2021-10,124.31,81.13,0.7841,-0.0813,-0.6264,-0.7779,0.8237,-0.348,-1.0718,-1.1646
Nanning,108.37,22.82,2021,11,2021-11,30.9,45.59,-0.288,0.2917,-0.5386,-0.6679,0.0367,0.1262,-0.6738,-0.9697
Nanning,108.37,22.82,2021,12,2021-12,7.75,25.57,-0.8511,0.1695,-0.4617,-0.6507,-0.6936,0.1939,-0.5621,-0.9873
Nanning,108.37,22.82,2022,1,2022-01,65.1,25.39,0.6684,-0.1968,-0.1882,-0.3497,0.4626,-0.1498,-0.3845,-0.8459
Nanning,108.37,22.82,2022,2,2022-02,154.28,12.92,2.4525,1.7978,0.9962,0.1822,2.4457,1.6781,0.9035,-0.1676
Nanning,108.37,22.82,2022,3,2022-03,84.01,74.57,0.7004,2.0654,1.4069,0.5234,0.4944,1.859,1.4033,0.1772
Nanning,108.37,22.82,2022,4,2022-04,82.8,93.44,0.0979,1.8808,1.198,0.1522,0.4009,1.7584,1.2053,0.0666
Nanning,108.37,22.82,2022,5,2022-05,321.16,117.2,1.5935,1.4302,1.7403,0.8478,1.4962,1.379,1.5636,0.8334
Nanning,108.37,22.82,2022,6,2022-06,214.5,159.98,-0.4996,0.7504,1.3508,0.7464,-0.1046,1.0674,1.3686,0.7967
Nanning,108.37,22.82,2022,7,2022-07,153.76,174.61,-0.8407,0.2656,0.9895,0.5241,-0.8528,0.6003,1.2025,0.6405
Nanning,108.37,22.82,2022,8,2022-08,164.3,166.83,-0.7966,-1.2974,0.0009,0.4811,-0.863,-1.1605,0.4042,0.685
Nanning,108.37,22.82,2022,9,2022-09,77.7,149.58,-1.1044,-1.672,-0.4475,0.2452,-1.3715,-1.5138,-0.0273,0.5369
Nanning,108.37,22.82,2022,10,2022-10,44.64,97.13,-0.5554,-1.4395,-0.6957,-0.083,-0.6161,-1.3865,-0.3532,0.2141
Nanning,108.37,22.82,2022,11,2022-11,71.1,79.96,0.7332,-0.789,-1.6695,0.0883,0.1839,-1.1985,-1.9445,0.1983
Nanning,108.37,22.82,2022,12,2022-12,8.99,16.48,-0.7377,-0.3152,-1.5488,0.1257,-0.1021,-0.6713,-1.6757,0.27
Nanning,108.37,22.82,2023,1,2023-01,31.62,21.1,-0.1199,-0.0732,-1.2126,0.1525,-0.3367,-0.3821,-1.3277,0.2421
Nanning,108.37,22.82,2023,2,2023-02,57.12,38.46,0.762,-0.2458,-0.8133,-0.4834,0.5144,-0.2164,-1.1221,-0.5079
Nanning,108.37,22.82,2023,3,2023-03,37.2,76.68,-0.6197,-0.2701,-0.6766,-0.7554,-0.9361,-0.5205,-1.058,-0.7812
Nanning,108.37,22.82,2023,4,2023-04,106.2,121.01,0.6949,0.3235,0.0206,-0.5993,0.3068,0.0209,-0.4874,-0.7483
Nanning,108.37,22.82,2023,5,2023-05,95.17,166.68,-1.1758,-0.8417,-0.7706,-1.6233,-3.09,-1.3258,-1.1147,-1.8973
Nanning,108.37,22.82,2023,6,2023-06,306.3,182.78,0.7535,-0.0043,-0.1218,-1.0405,0.6941,-0.0611,-0.2756,-1.4772
Nanning,108.37,22.82,2023,7,2023-07,148.8,188.16,-0.9191,-0.703,-0.5392,-1.0373,-1.0589,-0.9801,-0.9918,-1.5075
Nanning,108.37,22.82,2023,8,2023-08,265.98,166.98,0.6362,0.1849,-0.316,-0.641,0.4894,-0.0155,-0.5799,-1.198
Nanning,108.37,22.82,2023,9,2023-09,190.8,136.92,0.8418,0.1801,0.0645,-0.225,0.7415,-0.0816,-0.0377,-0.6169
Nanning,108.37,22.82,2023,10,2023-10,103.54,95.66,0.5106,0.8868,0.042,0.0079,0.4036,0.6557,0.077,-0.299
Nanning,108.37,22.82,2023,11,2023-11,33.9,56.13,-0.1875,0.5792,0.4535,-0.1418,-0.186,0.2984,0.1782,-0.3989
Nanning,108.37,22.82,2023,12,2023-12,21.39,28.06,0.0262,0.1211,0.1286,-0.0639,-0.0673,-0.1337,-0.0881,-0.3693
Nanning,108.37,22.82,2024,1,2024-01,98.27,26.03,1.2137,0.4945,0.9112,0.4922,1.1465,0.3526,0.5824,-0.1078
Nanning,108.37,22.82,2024,2,2024-02,34.8,30.01,0.1213,0.789,0.7267,0.367,0.1733,0.5604,0.3604,-0.2238
Nanning,108.37,22.82,2024,3,2024-03,62.0,70.4,0.1665,0.8031,0.4268,0.4994,0.0891,0.579,0.0555,-0.0698
Nanning,108.37,22.82,2024,4,2024-04,126.6,142.25,1.1482,0.6587,0.7261,0.5802,0.2876,0.2538,0.2297,0.0322
Nanning,108.37,22.82,2024,5,2024-05,543.74,139.04,3.09,2.9957,2.5866,2.0992,2.2363,2.0249,1.8029,1.6669
Nanning,108.37,22.82,2024,6,2024-06,456.3,164.39,2.3503,3.09,2.9605,2.3981,1.804,2.3616,2.1453,1.9306
Nanning,108.37,22.82,2024,7,2024-07,271.56,176.23,0.6582,3.09,3.09,2.625,0.5066,2.5589,2.3075,2.2805
Nanning,108.37,22.82,2024,8,2024-08,334.8,171.5,1.4075,2.3157,3.09,2.7817,1.3709,2.0033,2.335,2.2129
Nanning,108.37,22.82,2024,9,2024-09,189.6,140.49,0.8261,1.5159,3.09,2.9381,0.6593,1.3359,2.4137,2.2024
Nanning,108.37,22.82,2024,10,2024-10,35.65,84.42,-0.7968,0.8849,3.09,2.7933,-0.5327,0.6792,2.1496,2.0331
Nanning,108.37,22.82,2024,11,2024-11,8.4,59.79,-1.4567,-0.3272,1.7951,2.7211,-3.09,-0.4882,1.5251,2.0664
Nanning,108.37,22.82,2024,12,2024-12,4.03,25.52,-1.3043,-1.7548,0.5965,2.789,-1.0735,-1.3438,0.4044,2.0988
Nanning,108.37,22.82,2025,1,2025-01,4.34,29.55,-1.6123,-2.5431,0.0873,3.09,-2.0439,-3.09,-0.2176,2.8185
Nanning,108.37,22.82,2025,2,2025-02,33.04,27.43,0.0602,-1.8264,-0.9715,3.09,0.1951,-1.7406,-1.0005,3.0884
Nanning,108.37,22.82,2025,3,2025-03,22.63,66.29,-1.2765,-1.7799,-2.9209,3.09,-1.1442,-1.5134,-1.988,3.0796
Nanning,108.37,22.82,2025,4,2025-04,53.4,137.83,-0.8423,-1.3588,-2.8454,2.9982,-1.5935,-3.09,-3.09,2.2298
Nanning,108.37,22.82,2025,5,2025-05,294.5,146.33,1.3559,0.4908,-0.1565,1.2592,1.2309,0.4388,-0.1354,0.9661
Nanning,108.37,22.82,2025,6,2025-06,411.0,162.39,1.9093,1.5886,0.8652,0.9989,1.5691,1.3094,0.76,0.7586
Nanning,108.37,22.82,2025,7,2025-07,249.24,182.86,0.4137,1.8013,1.27,0.857,0.1565,1.5452,1.0728,0.6153
Nanning,108.37,22.82,2025,8,2025-08,256.68,158.99,0.5223,1.4712,1.2588,0.5487,0.4716,1.3277,1.1172,0.4481
Nanning,108.37,22.82,2025,9,2025-09,237.0,138.5,1.4067,1.167,1.8233,0.7386,1.5176,0.9981,1.5027,0.6522
Nanning,108.37,22.82,2025,10,2025-10,146.32,92.66,1.0433,1.4137,2.2887,1.16,0.9352,1.4257,1.7078,0.9413
Nanning,108.37,22.82,2025,11,2025-11,47.4,37.26,0.2014,1.3832,2.0524,1.307,0.574,1.3709,1.8495,1.1135
Nanning,108.37,22.82,2025,12,2025-12,33.79,33.04,0.5189,0.8383,1.2828,1.4915,0.2072,0.7093,1.0861,1.2227
Wuzhou,111.28,23.47,2005,1,2005-01,20.15,15.97,-0.6536,,,,-0.3109,,,
Wuzhou,111.28,23.47,2005,2,2005-02,39.76,30.01,-0.2292,,,,-0.1332,,,
Wuzhou,111.28,23.47,2005,3,2005-03,119.66,51.09,0.0594,-0.7959,,,0.0081,-0.3695,,
Wuzhou,111.28,23.47,2005,4,2005-04,174.3,107.38,0.1505,-0.1163,,,0.0708,-0.1714,,
Wuzhou,111.28,23.47,2005,5,2005-05,355.26,153.57,1.1109,0.6706,,,0.8443,0.4225,,
Wuzhou,111.28,23.47,2005,6,2005-06,443.1,161.21,1.5097,1.3797,0.8825,,1.3029,1.1447,0.768,
Wuzhou,111.28,23.47,2005,7,2005-07,117.8,179.39,-1.1228,1.0565,0.7458,,-1.0157,0.8725,0.6309,
Wuzhou,111.28,23.47,2005,8,2005-08,158.1,166.54,-0.5182,0.3736,0.601,,-0.4241,0.3906,0.4585,
Wuzhou,111.28,23.47,2005,9,2005-09,130.8,139.51,-0.0351,-0.9953,0.5956,,0.0121,-0.8104,0.406,
Wuzhou,111.28,23.47,2005,10,2005-10,3.41,104.13,-1.6611,-1.1422,0.4074,,-1.4681,-0.9764,0.1903,
Wuzhou,111.28,23.47,2005,11,2005-11,49.5,61.75,0.0327,-0.837,-0.2585,,-0.4326,-0.8661,-0.3406,
Wuzhou,111.28,23.47,2005,12,2005-12,12.4,19.01,-0.4645,-1.1034,-1.3887,-0.1771,-0.1638,-1.1484,-1.2012,-0.3338
Wuzhou,111.28,23.47,2006,1,2006-01,18.6,24.96,-0.7118,-0.8131,-1.4372,-0.1569,-0.7771,-0.8459,-2.3303,-0.2821
Wuzhou,111.28,23.47,2006,2,2006-02,116.48,32.81,1.1525,-0.0524,-0.7774,0.2114,1.0773,0.0662,-0.7365,0.0605
Wuzhou,111.28,23.47,2006,3,2006-03,124.0,53.83,0.1298,0.2208,-0.6164,0.2229,0.036,0.3189,-0.5014,0.0803
Wuzhou,111.28,23.47,2006,4,2006-04,111.0,102.93,-0.7594,0.03,-0.597,-0.1152,-0.808,-0.0366,-0.6225,-0.1316
Wuzhou,111.28,23.47,2006,5,2006-05,344.72,127.5,0.9913,0.1274,0.0434,-0.1527,1.0323,0.0756,0.1129,-0.017
Wuzhou,111.28,23.47,2006,6,2006-06,362.7,158.34,0.8014,0.5399,0.5155,-0.4591,0.8322,0.6114,0.537,-0.2525
Wuzhou,111.28,23.47,2006,7,2006-07,332.32,175.97,2.0754,1.7127,1.3978,0.3702,2.6662,1.621,1.3055,0.4106
Wuzhou,111.28,23.47,2006,8,2006-08,247.69,163.18,0.652,2.0612,1.2953,0.6379,0.7606,1.9247,1.3993,0.6172
Wuzhou,111.28,23.47,2006,9,2006-09,110.4,110.57,-0.4434,1.288,1.1903,0.5613,0.1471,1.4562,1.3534,0.5726
Wuzhou,111.28,23.47,2006,10,2006-10,17.36,112.75,-0.6801,-0.1753,1.5788,0.676,-1.174,0.2581,1.8,0.6458
Wuzhou,111.28,23.47,2006,11,2006-11,121.5,57.86,0.9289,-0.0517,1.6132,0.9295,0.8651,0.071,1.735,0.9658
Wuzhou,111.28,23.47,2006,12,2006-12,15.19,18.94,-0.3233,0.1291,0.9553,1.0059,-0.0549,-0.0409,0.9508,1.0784
Wuzhou,111.28,23.47,2007,1,2007-01,39.99,14.04,-0.0998,0.248,-0.0631,1.2522,0.1819,0.2776,0.3017,1.3492
Wuzhou,111.28,23.47,2007,2,2007-02,60.48,47.12,0.2516,-0.5183,-0.4681,1.1395,-0.0539,-0.3913,-0.197,1.2103
Wuzhou,111.28,23.47,2007,3,2007-03,98.89,63.9,-0.3039,-0.5181,-0.3813,0.9248,-0.5521,-0.4736,-0.4044,0.9157
Wuzhou,111.28,23.47,2007,4,2007-04,144.9,78.11,-0.238,-0.371,-0.2592,0.9109,0.0692,-0.4165,-0.2237,1.007
Wuzhou,111.28,23.47,2007,5,2007-05,208.01,141.01,-0.8447,-0.9991,-0.9971,0.4114,-0.7567,-0.8314,-0.7876,0.5876
Wuzhou,111.28,23.47,2007,6,2007-06,278.1,164.27,-0.0661,-0.6361,-0.835,0.0551,0.1208,-0.3667,-0.6299,0.2792
Wuzhou,111.28,23.47,2007,7,2007-07,84.01,184.0,-1.9548,-1.1679,-1.2666,-0.9605,-1.5586,-0.9731,-1.029,-0.6969
Wuzhou,111.28,23.47,2007,8,2007-08,195.3,175.3,0.0109,-1.078,-1.2466,-1.0791,-0.0137,-0.953,-1.0209,-0.8659
Wuzhou,111.28,23.47,2007,9,2007-09,112.8,127.67,-0.3928,-1.1388,-1.2609,-1.0593,-0.0884,-0.9368,-0.9548,-0.9524
Wuzhou,111.28,23.47,2007,10,2007-10,11.16,102.48,-0.9826,-0.8104,-1.698,-1.2654,-0.9937,-0.4889,-1.2847,-1.0653
Wuzhou,111.28,23.47,2007,11,2007-11,9.9,47.35,-1.0824,-1.5764,-1.9005,-1.7484,-0.936,-1.1389,-1.3849,-1.3048
Wuzhou,111.28,23.47,2007,12,2007-12,44.64,36.03,0.5863,-1.0959,-1.5,-1.7025,0.3083,-1.1584,-1.3366,-1.313
Wuzhou,111.28,23.47,2008,1,2008-01,114.39,10.8,1.0161,0.1801,-0.5126,-1.444,1.0666,0.1893,-0.2233,-1.1623
Wuzhou,111.28,23.47,2008,2,2008-02,61.77,8.13,0.2776,0.8088,-0.56,-1.6328,0.6628,0.9228,-0.0495,-1.1925
Wuzhou,111.28,23.47,2008,3,2008-03,101.06,62.37,-0.2636,0.4223,-0.4647,-1.4333,-0.4926,0.7315,-0.1135,-1.0142
Wuzhou,111.28,23.47,2008,4,2008-04,152.4,96.69,-0.1341,-0.2744,-0.2378,-1.3079,-0.0733,-0.1486,-0.0926,-1.0269
Wuzhou,111.28,23.47,2008,5,2008-05,318.68,130.17,0.685,0.0656,0.427,-0.8243,0.6853,-0.0233,0.5361,-0.5214
Wuzhou,111.28,23.47,2008,6,2008-06,523.5,150.52,2.1393,1.4917,1.4385,0.2718,1.7666,1.4123,1.4664,0.5059
Wuzhou,111.28,23.47,2008,7,2008-07,181.04,168.49,0.0688,1.628,1.1597,0.5979,0.1065,1.6029,1.2384,0.7519
Wuzhou,111.28,23.47,2008,8,2008-08,132.99,163.07,-0.9255,1.3048,0.7925,0.3428,-0.78,1.3597,0.8839,0.5337
Wuzhou,111.28,23.47,2008,9,2008-09,132.6,140.04,-0.0012,-0.6198,0.8841,0.4011,0.0324,-0.3987,0.9699,0.4708
Wuzhou,111.28,23.47,2008,10,2008-10,57.97,105.71,0.3598,-0.7592,1.2044,0.6159,0.1426,-0.4771,1.2716,0.6824
Wuzhou,111.28,23.47,2008,11,2008-11,49.8,43.47,0.0379,-0.1493,0.9154,0.7567,-0.0881,-0.0887,0.979,0.8608
Wuzhou,111.28,23.47,2008,12,2008-12,18.91,23.84,-0.1618,-0.1814,-0.6542,0.7129,-0.0982,-0.1558,-0.3503,0.8804
Wuzhou,111.28,23.47,2009,1,2009-01,17.05,13.23,-0.7737,-0.7368,-1.1257,0.413,-0.3224,-0.4678,-0.8461,0.5929
Wuzhou,111.28,23.47,2009,2,2009-02,1.4,74.7,-2.6694,-2.2933,-1.315,0.1499,-3.09,-3.09,-2.4783,0.1394
Wuzhou,111.28,23.47,2009,3,2009-03,142.29,54.74,0.4098,-1.0805,-0.9377,0.3359,0.3473,-1.3955,-1.1438,0.3377
Wuzhou,111.28,23.47,2009,4,2009-04,173.7,86.46,0.1431,-0.2556,-0.8081,0.3363,0.3132,-0.5284,-0.8154,0.4284
Wuzhou,111.28,23.47,2009,5,2009-05,266.6,135.18,0.0188,0.1507,-0.6356,0.1468,0.0026,0.1622,-0.6272,0.3013
Wuzhou,111.28,23.47,2009,6,2009-06,248.4,159.09,-0.4123,-0.2517,-0.7218,-1.0084,-0.1268,-0.0117,-0.6093,-0.7835
Wuzhou,111.28,23.47,2009,7,2009-07,205.22,177.43,0.4492,-0.1156,-0.3321,-0.8744,0.3511,-0.0251,-0.2994,-0.7
Wuzhou,111.28,23.47,2009,8,2009-08,173.91,177.7,-0.284,-0.4175,-0.1668,-0.6394,-0.353,-0.3307,-0.1232,-0.5726
Wuzhou,111.28,23.47,2009,9,2009-09,122.7,149.75,-0.1917,-0.1362,-0.3421,-0.6713,-0.2956,-0.2347,-0.3272,-0.7193
Wuzhou,111.28,23.47,2009,10,2009-10,16.12,107.15,-0.7332,-0.889,-0.6967,-0.9731,-0.9817,-1.0545,-0.695,-0.9643
Wuzhou,111.28,23.47,2009,11,2009-11,76.8,35.75,0.4374,-0.4344,-0.6921,-0.8354,0.5066,-0.3701,-0.6358,-0.8284
Wuzhou,111.28,23.47,2009,12,2009-12,44.95,22.85,0.5932,-0.0495,-0.2196,-0.7621,0.6019,0.0367,-0.1252,-0.7786
Wuzhou,111.28,23.47,2010,1,2010-01,128.96,20.84,1.1713,0.8151,0.0127,-0.2585,1.1038,0.8676,0.164,-0.3765
Wuzhou,111.28,23.47,2010,2,2010-02,36.12,34.46,-0.3307,0.6955,0.0432,-0.1182,-0.3249,0.6565,0.1824,-0.049
Wuzhou,111.28,23.47,2010,3,2010-03,21.08,61.35,-2.6047,-0.7012,-0.6194,-0.6745,-1.6654,-0.5367,-0.3802,-0.5358
Wuzhou,111.28,23.47,2010,4,2010-04,208.5,77.07,0.5508,-0.7313,-0.0288,-0.5065,0.777,-0.5997,0.1498,-0.3224
Wuzhou,111.28,23.47,2010,5,2010-05,288.92,138.49,0.314,-0.3883,0.0514,-0.4161,0.2289,-0.3331,0.1513,-0.2094
Wuzhou,111.28,23.47,2010,6,2010-06,407.1,145.45,1.2038,1.0203,0.5814,0.2748,1.1882,1.1157,0.6863,0.4561
Wuzhou,111.28,23.47,2010,7,2010-07,168.64,176.13,-0.1395,0.7659,0.1554,0.1083,-0.2076,0.7857,0.3428,0.2545
Wuzhou,111.28,23.47,2010,8,2010-08,135.16,162.87,-0.8883,0.3063,-0.0697,-0.0322,-0.7387,0.4932,0.0902,0.1296
Wuzhou,111.28,23.47,2010,9,2010-09,248.1,137.51,1.7357,0.2724,0.9538,0.389,1.5873,0.3344,1.0992,0.4459
Wuzhou,111.28,23.47,2010,10,2010-10,26.97,73.71,-0.3419,0.1863,0.7973,0.4674,0.1609,0.6026,0.9702,0.6515
Wuzhou,111.28,23.47,2010,11,2010-11,3.0,43.22,-1.6827,0.2493,0.3368,0.188,-0.9943,0.5542,0.6104,0.3329
Wuzhou,111.28,23.47,2010,12,2010-12,46.19,23.58,0.6206,-0.9053,-0.2936,0.2129,0.6117,-0.3601,0.0926,0.3647
Wuzhou,111.28,23.47,2011,1,2011-01,22.94,5.15,-0.5568,-0.9423,-0.5555,-0.2036,0.0289,-0.5252,0.0882,0.148
Wuzhou,111.28,23.47,2011,2,2011-02,54.6,28.5,0.1284,-0.3926,-0.1513,-0.1422,0.2014,0.0177,0.4039,0.3393
Wuzhou,111.28,23.47,2011,3,2011-03,79.98,34.52,-0.6832,-1.1314,-1.4602,0.1605,-0.3823,-0.2864,-0.5283,0.6564
Wuzhou,111.28,23.47,2011,4,2011-04,71.4,99.59,-1.535,-1.3679,-1.8688,-0.4906,-1.6225,-1.0107,-1.2381,0.0302
Wuzhou,111.28,23.47,2011,5,2011-05,262.88,124.09,-0.032,-1.3703,-1.2102,-0.6228,0.0902,-0.9131,-0.6808,0.0482
Wuzhou,111.28,23.47,2011,6,2011-06,297.9,167.82,0.1512,-0.6281,-1.0823,-1.0307,0.2681,-0.41,-0.5895,-0.4039
Wuzhou,111.28,23.47,2011,7,2011-07,155.0,178.41,-0.3809,-0.1445,-0.9841,-1.056,-0.4511,-0.0416,-0.5813,-0.4958
Wuzhou,111.28,23.47,2011,8,2011-08,58.59,172.3,-2.5955,-1.5418,-1.7382,-1.2664,-3.09,-1.2895,-1.2301,-0.7577
Wuzhou,111.28,23.47,2011,9,2011-09,94.2,148.08,-0.8059,-2.0494,-1.7556,-1.898,-0.8,-1.7198,-1.3605,-1.2607
Wuzhou,111.28,23.47,2011,10,2011-10,123.69,85.74,1.2553,-1.3469,-0.9704,-1.7286,1.3119,-1.2249,-0.7454,-1.1599
Wuzhou,111.28,23.47,2011,11,2011-11,58.5,64.84,0.18,0.2323,-1.1133,-1.438,-0.3206,0.1591,-0.9808,-1.0395
Wuzhou,111.28,23.47,2011,12,2011-12,3.41,15.33,-1.2148,0.444,-1.2253,-1.7276,-0.414,0.4736,-0.9965,-1.1722
Wuzhou,111.28,23.47,2012,1,2012-01,99.82,10.5,0.8477,0.1151,-0.8924,-1.4577,0.9429,0.1591,-0.6165,-1.0001
Wuzhou,111.28,23.47,2012,2,2012-02,53.36,22.14,0.1012,0.0683,0.1016,-1.6633,0.2952,0.4527,0.3814,-1.1446
Wuzhou,111.28,23.47,2012,3,2012-03,111.6,56.23,-0.0761,0.2851,0.3208,-1.3054,-0.2176,0.5686,0.5978,-0.9461
Wuzhou,111.28,23.47,2012,4,2012-04,287.7,103.79,1.3356,0.7819,0.5573,-0.2587,1.2489,0.8243,0.5868,-0.0694
Wuzhou,111.28,23.47,2012,5,2012-05,221.03,153.3,-0.6398,0.4497,0.3355,-0.4476,-0.7481,0.1687,0.369,-0.3099
Wuzhou,111.28,23.47,2012,6,2012-06,272.7,161.39,-0.1271,0.3232,0.3568,-0.5009,0.0968,0.2829,0.3744,-0.2968
Wuzhou,111.28,23.47,2012,7,2012-07,180.42,171.97,0.0587,-0.4214,0.1372,-0.3913,0.0415,-0.36,0.1758,-0.2329
Wuzhou,111.28,23.47,2012,8,2012-08,143.22,170.93,-0.7537,-0.7048,-0.1337,-0.0511,-0.7387,-0.4934,-0.2118,0.0168
Wuzhou,111.28,23.47,2012,9,2012-09,84.9,123.42,-1.0338,-0.9775,-0.345,-0.0857,-0.5022,-0.6483,-0.3262,-0.0644
Wuzhou,111.28,23.47,2012,10,2012-10,92.07,107.96,0.8774,-0.7993,-0.9562,-0.2464,0.6548,-0.4376,-0.7936,-0.3311
Wuzhou,111.28,23.47,2012,11,2012-11,155.4,48.89,1.2278,0.7647,-0.0752,0.1426,1.4957,0.782,-0.033,0.1005
Wuzhou,111.28,23.47,2012,12,2012-12,62.0,19.43,0.934,1.4204,0.2557,0.3956,0.9495,1.3041,0.401,0.3251
Wuzhou,111.28,23.47,2013,1,2013-01,16.74,14.72,-0.7865,0.6989,-0.0483,0.1129,-0.3826,0.7402,0.2711,0.121
Wuzhou,111.28,23.47,2013,2,2013-02,21.84,39.28,-0.8184,-0.7703,0.1013,-0.0458,-0.898,-0.5246,0.3384,-0.0308
Wuzhou,111.28,23.47,2013,3,2013-03,213.59,75.97,1.3183,0.1416,1.0119,0.4393,1.3426,0.0744,0.8787,0.3241
Wuzhou,111.28,23.47,2013,4,2013-04,196.5,83.85,0.4157,0.6376,0.8418,-0.0315,0.5889,0.5288,0.8168,0.0486
Wuzhou,111.28,23.47,2013,5,2013-05,277.14,139.75,0.1601,0.9515,0.3978,0.2277,0.0736,0.8885,0.3648,0.3775
Wuzhou,111.28,23.47,2013,6,2013-06,189.9,160.76,-1.1869,-0.4166,-0.3414,-0.1106,-0.9719,-0.1764,-0.2441,0.1086
Wuzhou,111.28,23.47,2013,7,2013-07,186.62,168.32,0.1595,-0.5619,-0.0765,-0.0975,0.1982,-0.3747,0.0015,0.0606
Wuzhou,111.28,23.47,2013,8,2013-08,404.86,164.85,2.1586,0.8753,1.0585,0.7925,2.158,0.9117,1.0653,0.8003
Wuzhou,111.28,23.47,2013,9,2013-09,196.8,128.17,1.0488,1.9275,0.9328,1.1265,1.0958,2.0055,1.0371,1.1542
Wuzhou,111.28,23.47,2013,10,2013-10,1.24,79.59,-2.1342,1.8908,0.6911,0.9514,-0.5523,1.6308,0.816,1.1201
Wuzhou,111.28,23.47,2013,11,2013-11,140.7,44.23,1.1038,0.8214,1.1791,0.8896,1.3532,1.044,1.4479,1.0082
Wuzhou,111.28,23.47,2013,12,2013-12,130.51,9.93,1.8981,1.1601,2.0075,1.209,1.8497,1.3393,1.8639,1.5393
Wuzhou,111.28,23.47,2014,1,2014-01,1.55,18.23,-2.093,0.9624,1.7971,1.3262,-3.09,1.0415,1.6221,1.5045
Wuzhou,111.28,23.47,2014,2,2014-02,42.84,18.73,-0.1483,0.2972,0.704,1.5851,0.1637,0.624,1.0383,1.8994
Wuzhou,111.28,23.47,2014,3,2014-03,171.43,55.58,0.8105,-0.301,0.5676,1.2552,0.8895,0.0854,0.9077,1.5438
Wuzhou,111.28,23.47,2014,4,2014-04,189.6,99.04,0.3355,0.4349,0.8981,1.0519,0.3509,0.5107,1.0651,1.256
Wuzhou,111.28,23.47,2014,5,2014-05,345.96,139.75,1.0055,1.0935,0.9138,1.3978,0.899,1.1428,0.983,1.5255
Wuzhou,111.28,23.47,2014,6,2014-06,228.3,175.56,-0.6628,0.2179,0.0086,1.4224,-0.581,0.2132,0.0843,1.4309
Wuzhou,111.28,23.47,2014,7,2014-07,216.69,184.83,0.6193,0.3294,0.4787,1.4385,0.4173,0.2008,0.4426,1.4181
